label,img_paths
Minimalism,extracted/Minimalism/ellsworth-kelly_curve-in-relief-iii-ek561-1978.jpg
Naive_Art_Primitivism,extracted/Naive_Art_Primitivism/arman-manookian_ala-wai-honolulu-1928.jpg
Expressionism,extracted/Expressionism/salvador-dali_mulier-e-latere-viri-1967.jpg
Symbolism,extracted/Symbolism/james-mcneill-whistler_ingres-roger-deliverant-angelique.jpg
Baroque,extracted/Baroque/diego-velazquez_portrait-of-don-luis-de-gongora-y-argote-1622.jpg
Impressionism,extracted/Impressionism/vasile-popescu_houses-in-prahova-valley-1942.jpg
Expressionism,extracted/Expressionism/ilka-gedo_blossoming-fruit-tree.jpg
Color_Field_Painting,extracted/Color_Field_Painting/jack-bush_white-flip-1974.jpg
Symbolism,extracted/Symbolism/nicholas-roerich_himalayas-37.jpg
Naive_Art_Primitivism,extracted/Naive_Art_Primitivism/candido-portinari_pipas.jpg
Color_Field_Painting,extracted/Color_Field_Painting/ellsworth-kelly_yellow-and-blue-1951.jpg
Art_Nouveau_Modern,extracted/Art_Nouveau_Modern/carl-larsson_plowing(1).jpg
Symbolism,extracted/Symbolism/serge-sudeikin_harlequin-s-garden-1915.jpg
Art_Nouveau_Modern,extracted/Art_Nouveau_Modern/heorhiy-narbut_illustration-to-three-fables-of-krylov-1911-1.jpg
Realism,extracted/Realism/vasily-vereshchagin_triumph-1872.jpg
Rococo,extracted/Rococo/allan-ramsay_portrait-of-king-george-iii.jpg
Realism,extracted/Realism/nicholas-roerich_jalnik-1915.jpg
Romanticism,extracted/Romanticism/henry-raeburn_john-johnstone-betty-johnstone-and-miss-wedderburn.jpg
Impressionism,extracted/Impressionism/camille-pissarro_young-woman-washing-plates-1882.jpg
Naive_Art_Primitivism,extracted/Naive_Art_Primitivism/niko-pirosmani_russo-japanese-war.jpg
Color_Field_Painting,extracted/Color_Field_Painting/barnett-newman_achilles-1952.jpg
Realism,extracted/Realism/vasily-perov_the-old-man-on-the-bench.jpg
Mannerism_Late_Renaissance,extracted/Mannerism_Late_Renaissance/tintoretto_portrait-of-nicolaus-padavinus-1589.jpg
Symbolism,extracted/Symbolism/nicholas-roerich_burein-gol-qaidam-1928.jpg
Mannerism_Late_Renaissance,extracted/Mannerism_Late_Renaissance/maerten-van-heemskerck_the-adoration-of-the-shepherds-1569.jpg
Art_Nouveau_Modern,extracted/Art_Nouveau_Modern/eliseu-visconti_selo-20-reis.jpg
Impressionism,extracted/Impressionism/james-mcneill-whistler_note-in-flesh-colour-the-guidecca.jpg
Post_Impressionism,extracted/Post_Impressionism/edouard-cortes_the-madeleine-twilight.jpg
Rococo,extracted/Rococo/joshua-reynolds_portrait-of-lionel-sackville-1st-duke-of-dorset.jpg
Ukiyo_e,extracted/Ukiyo_e/kitagawa-utamaro_the-hour-of-the-boar.jpg
Impressionism,extracted/Impressionism/childe-hassam_avenue-of-the-allies-1.jpg
Rococo,extracted/Rococo/fyodor-rokotov_portrait-of-peter-iii-of-russia.jpg
Post_Impressionism,extracted/Post_Impressionism/panayiotis-tetsis_street-market-1982-1.jpg
Impressionism,extracted/Impressionism/camille-pissarro_road-in-port-maryl-1872.jpg
Impressionism,extracted/Impressionism/claude-monet_view-of-the-church-at-vernon.jpg
Romanticism,extracted/Romanticism/jan-matejko_portrait-of-the-artist-s-four-children-1879.jpg
Impressionism,extracted/Impressionism/lajos-tihanyi_nagyb-nya-view-1909.jpg
Impressionism,extracted/Impressionism/eugene-boudin_venice-1895-1.jpg
Symbolism,extracted/Symbolism/konstantin-bogaevsky_corona-astralis-1908.jpg
Romanticism,extracted/Romanticism/sir-lawrence-alma-tadema_phidias-showing-the-frieze-of-the-parthenon-to-his-friends-1868.jpg
Realism,extracted/Realism/ivan-kramskoy_portrait-of-a-woman-1883.jpg
Expressionism,extracted/Expressionism/ilka-gedo_self-portrait-1948.jpg
Impressionism,extracted/Impressionism/leon-dabo_moon-on-the-lake-1907.jpg
Rococo,extracted/Rococo/dmitry-levitzky_ivan-glebov-oscherin-1770.jpg
Impressionism,extracted/Impressionism/childe-hassam_victory-day-may.jpg
Ukiyo_e,extracted/Ukiyo_e/ito-shinsui_evening-glow-at-ajiro-1939.jpg
Realism,extracted/Realism/mikhail-nesterov_portrait-of-m-nesterova-the-first-wife-of-the-artist-1886.jpg
Post_Impressionism,extracted/Post_Impressionism/henri-matisse_draped-nude.jpg
Post_Impressionism,extracted/Post_Impressionism/pyotr-konchalovsky_state-farm-in-balaclava-1929.jpg
Impressionism,extracted/Impressionism/ivan-grohar_na-sedlu-1908.jpg
Post_Impressionism,extracted/Post_Impressionism/maxime-maufra_brittany-1892.jpg
Art_Nouveau_Modern,extracted/Art_Nouveau_Modern/raphael-kirchner_all-healing-7.jpg
Post_Impressionism,extracted/Post_Impressionism/edouard-vuillard_flowers-on-a-fireplace-in-clayes-1935.jpg
High_Renaissance,extracted/High_Renaissance/pietro-perugino_self-portrait-1500.jpg
Realism,extracted/Realism/nikolai-ge_loading-marble.jpg
High_Renaissance,extracted/High_Renaissance/michelangelo_the-resurrection-of-christ.jpg
Baroque,extracted/Baroque/francisco-de-zurbaran_st-anthony-of-padua.jpg
Color_Field_Painting,extracted/Color_Field_Painting/sam-francis_untitled-sf49-075-1949.jpg
Art_Nouveau_Modern,extracted/Art_Nouveau_Modern/boris-kustodiev_tsar-nicholas-ii-1915.jpg
Abstract_Expressionism,extracted/Abstract_Expressionism/jimmy-ernst_untitled-1965.jpg
Post_Impressionism,extracted/Post_Impressionism/nicolae-tonitza_forester-s-son.jpg
Post_Impressionism,extracted/Post_Impressionism/edouard-cortes_place-de-la-republique-7.jpg
Romanticism,extracted/Romanticism/anton-melbye_view-of-the-adriatic-1864.jpg
Art_Nouveau_Modern,extracted/Art_Nouveau_Modern/felix-vallotton_russian-anarchist-and-philosopher-mikhail-bakunin-1895.jpg
Post_Impressionism,extracted/Post_Impressionism/salvador-dali_nymphs-in-a-romantic-garden.jpg
New_Realism,extracted/New_Realism/john-french-sloan_three-a-m-1909.jpg
Realism,extracted/Realism/thomas-eakins_portraits-5.jpg
Baroque,extracted/Baroque/hercules-seghers_a-river-valley-with-a-group-of-houses-1625.jpg
Symbolism,extracted/Symbolism/mikalojus-ciurlionis_deluge-iii-1904.jpg
Impressionism,extracted/Impressionism/alfred-sisley_thames-at-hampton-court-1874.jpg
Impressionism,extracted/Impressionism/claude-monet_the-siene-at-argentuil-1.jpg
Realism,extracted/Realism/camille-corot_recollections-of-mortefontaine.jpg
Rococo,extracted/Rococo/joshua-reynolds_mrs-jane-braddyll.jpg
Art_Nouveau_Modern,extracted/Art_Nouveau_Modern/raphael-kirchner_viennese-1.jpg
Naive_Art_Primitivism,extracted/Naive_Art_Primitivism/david-burliuk_woman-with-a-duck-1964.jpg
Abstract_Expressionism,extracted/Abstract_Expressionism/sam-francis_untitled-sculpture.jpg
Minimalism,extracted/Minimalism/ellsworth-kelly_diagonal-with-curve-ix-1979.jpg
Post_Impressionism,extracted/Post_Impressionism/paul-gauguin_portrait-of-a-little-boy-1888.jpg
Post_Impressionism,extracted/Post_Impressionism/pierre-daura_autumn-trees-possibly-rockbridge-county-virginia.jpg
Color_Field_Painting,extracted/Color_Field_Painting/alma-woodsey-thomas_red-rose-cantata-1973.jpg
Synthetic_Cubism,extracted/Synthetic_Cubism/georges-braque_still-life-with-ace-of-hearts-1914.jpg
Realism,extracted/Realism/ivan-shishkin_rotten-wood-covered-with-moss-1890.jpg
Abstract_Expressionism,extracted/Abstract_Expressionism/helen-frankenthaler_untitled-1980.jpg
Naive_Art_Primitivism,extracted/Naive_Art_Primitivism/fernand-leger_woman-with-parrot-1941.jpg
Impressionism,extracted/Impressionism/william-merritt-chase_study-of-a-young-girl.jpg
Impressionism,extracted/Impressionism/claude-monet_the-japanese-bridge-4-1924.jpg
Baroque,extracted/Baroque/david-teniers-the-younger_the-kitchen-1646.jpg
Baroque,extracted/Baroque/bartolome-esteban-murillo_the-immaculate-conception.jpg
Realism,extracted/Realism/vasily-perov_first-christians-in-kiev-1880.jpg
High_Renaissance,extracted/High_Renaissance/luca-signorelli_allegory-of-fecundity-and-abundance.jpg
Naive_Art_Primitivism,extracted/Naive_Art_Primitivism/marc-chagall_tree-of-life-sketch-to-vitrage-in-chapelle-des-cordeliers-in-sarrebourg-1974-2.jpg
Realism,extracted/Realism/nikolay-bogdanov-belsky_child-sitting-a-table.jpg
Pop_Art,extracted/Pop_Art/edward-ruscha_ford-motor-city-portfolio-2009.jpg
Cubism,extracted/Cubism/fernand-leger_the-birds-in-the-landscape-1921.jpg
Northern_Renaissance,extracted/Northern_Renaissance/albrecht-durer_jesus-boy-with-globe-1493.jpg
High_Renaissance,extracted/High_Renaissance/raphael_the-death-of-ananias-cartoon-for-the-sistine-chapel.jpg
Expressionism,extracted/Expressionism/egon-schiele_portrait-of-eduard-kosmack-with-raised-left-hand-1910.jpg
Impressionism,extracted/Impressionism/claude-monet_norwegian-landscape-sandviken.jpg
Art_Nouveau_Modern,extracted/Art_Nouveau_Modern/leon-bakst_scheherazade-la-sultane-bleue-1910.jpg
Impressionism,extracted/Impressionism/pierre-auguste-renoir_landscape-at-beaulieu-1899.jpg
Abstract_Expressionism,extracted/Abstract_Expressionism/abidin-dino_abstract-composition.jpg
Realism,extracted/Realism/gustave-courbet_les-doubs-a-la-maison-monsieur.jpg
Cubism,extracted/Cubism/andre-derain_vista-de-saint-paul-de-vence-1910.jpg
Realism,extracted/Realism/m.c.-escher_kairouan-tunisia.jpg
Impressionism,extracted/Impressionism/childe-hassam_isles-of-shoals-appledore.jpg
Abstract_Expressionism,extracted/Abstract_Expressionism/esteban-vicente_antes-de-la-cosecha-1999.jpg
Realism,extracted/Realism/eugene-boudin_study-of-cows.jpg
Cubism,extracted/Cubism/oscar-dominguez_tauromaquia-1943.jpg
Expressionism,extracted/Expressionism/martiros-saryan_orange-rocks-1958.jpg
Impressionism,extracted/Impressionism/maurice-prendergast_low-tide-beachmont.jpg
Romanticism,extracted/Romanticism/ferdinand-georg-waldmâÐ³â¬âller_ruins-of-the-temple-of-juno-at-girgenti-lancinia-1845.jpg
Cubism,extracted/Cubism/fernand-leger_mechanical-elements-on-red-background-1924.jpg
Pop_Art,extracted/Pop_Art/roy-lichtenstein_world-s-fair-mural-1964.jpg
Realism,extracted/Realism/vasily-perov_portrait-of-the-historian-mikhail-petrovich-pogodin-1872.jpg
Mannerism_Late_Renaissance,extracted/Mannerism_Late_Renaissance/paolo-veronese_saints-mark-and-marcellinus-being-led-to-martyrdom.jpg
Color_Field_Painting,extracted/Color_Field_Painting/theodoros-stamos_divide-1958.jpg
Romanticism,extracted/Romanticism/william-shayer_on-the-hampshire-coast.jpg
Romanticism,extracted/Romanticism/alexey-venetsianov_french-activities-in-the-store.jpg
Symbolism,extracted/Symbolism/nicholas-roerich_kangchenjunga-1947.jpg
Northern_Renaissance,extracted/Northern_Renaissance/rogier-van-der-weyden_crucifixion-1445.jpg
Northern_Renaissance,extracted/Northern_Renaissance/hans-baldung_portrait-of-ambroise-volmar-keller-1538.jpg
Realism,extracted/Realism/konstantinos-volanakis_naval-battle-at-lissa-1869.jpg
Post_Impressionism,extracted/Post_Impressionism/henri-de-toulouse-lautrec_portrait-of-octave-raquin-1901.jpg
Impressionism,extracted/Impressionism/jean-alexandru-steriadi_steriadi-ru-inat-1935.jpg
Naive_Art_Primitivism,extracted/Naive_Art_Primitivism/marc-chagall_the-exodus-from-egypt-1931.jpg
Post_Impressionism,extracted/Post_Impressionism/maxime-maufra_belle-ile-en-mer-evening-cote-sauvage-1909.jpg
Abstract_Expressionism,extracted/Abstract_Expressionism/jackson-pollock_untitled-o-connor-thaw-771(1).jpg
High_Renaissance,extracted/High_Renaissance/vittore-carpaccio_the-glory-of-st-vidal-1514.jpg
Art_Nouveau_Modern,extracted/Art_Nouveau_Modern/anna-ostroumova-lebedeva_rainbow-1923.jpg
Expressionism,extracted/Expressionism/balthus_landscape-in-chassy-1.jpg
Abstract_Expressionism,extracted/Abstract_Expressionism/henri-matisse_the-knife-thrower-1947.jpg
Naive_Art_Primitivism,extracted/Naive_Art_Primitivism/marc-chagall_the-creation-of-world-1972.jpg
Art_Nouveau_Modern,extracted/Art_Nouveau_Modern/nicholas-roerich_throne-of-the-invisible-god-1909-1.jpg
Impressionism,extracted/Impressionism/valentin-serov_portrait-of-the-writer-leonid-andreev-1907.jpg
Realism,extracted/Realism/ivan-shishkin_pond-1.jpg
Realism,extracted/Realism/volodymyr-orlovsky_a-bay-1878.jpg
High_Renaissance,extracted/High_Renaissance/leonardo-da-vinci_landscape-near-pisa.jpg
Symbolism,extracted/Symbolism/mikalojus-ciurlionis_virgo-1907.jpg
Realism,extracted/Realism/camille-corot_the-forestry-workers.jpg
Symbolism,extracted/Symbolism/odilon-redon_jacob-wrestling-with-the-angel-1.jpg
Expressionism,extracted/Expressionism/pablo-picasso_soler-family-1903.jpg
Realism,extracted/Realism/ilya-repin_slavic-composers-1872.jpg
Romanticism,extracted/Romanticism/gustave-dore_queen-vashti-refuses-to-obey-ahasuerus-command.jpg
Art_Nouveau_Modern,extracted/Art_Nouveau_Modern/boris-kustodiev_vegetables-merchant-1920.jpg
Impressionism,extracted/Impressionism/claude-monet_cliff-near-dieppe-1.jpg
Impressionism,extracted/Impressionism/pierre-auguste-renoir_vase-of-anemones.jpg
Realism,extracted/Realism/constantin-stahi_watermelons-1907.jpg
Post_Impressionism,extracted/Post_Impressionism/andre-derain_the-road-and-the-tree.jpg
Impressionism,extracted/Impressionism/george-luks_hannaford-s-cove-1922.jpg
Expressionism,extracted/Expressionism/egon-schiele_reclining-girl-on-a-pillow-1910.jpg
Pop_Art,extracted/Pop_Art/hiro-yamagata_atlanta-1996-womens-softball.jpg
Northern_Renaissance,extracted/Northern_Renaissance/robert-campin_the-nuptials-of-the-virgin-st-james-the-great-and-st-clare-1420.jpg
Abstract_Expressionism,extracted/Abstract_Expressionism/richard-diebenkorn_albuquerque-no-4.jpg
Northern_Renaissance,extracted/Northern_Renaissance/pieter-bruegel-the-elder_armed-three-master-with-daedalus-and-icarus-in-the-sky-1562.jpg
Realism,extracted/Realism/nicholas-roerich_ivan-forester-1894.jpg
Early_Renaissance,extracted/Early_Renaissance/benozzo-gozzoli_procession-of-the-magus-balthazar-detail-1461-7.jpg
Impressionism,extracted/Impressionism/pierre-auguste-renoir_girl-wiping-her-feet.jpg
Baroque,extracted/Baroque/frans-snyders_still-life.jpg
Impressionism,extracted/Impressionism/henri-matisse_the-pot-saint-michel-in-paris-1900.jpg
Baroque,extracted/Baroque/rembrandt_portrait-of-an-old-jew-1654.jpg
New_Realism,extracted/New_Realism/john-french-sloan_helen-in-green-suit-1950.jpg
High_Renaissance,extracted/High_Renaissance/andrea-del-sarto_the-last-supper-1525.jpg
Romanticism,extracted/Romanticism/gheorghe-tattarescu_portrait-of-nicolae-b-lcescu-1851.jpg
Realism,extracted/Realism/vincent-van-gogh_gordina-de-groot-head-1885(1).jpg
Romanticism,extracted/Romanticism/orest-kiprensky_portrait-of-the-abbot-skarpellini-1821.jpg
Art_Nouveau_Modern,extracted/Art_Nouveau_Modern/gustav-klimt_januar.jpg
Minimalism,extracted/Minimalism/rodolfo-arico_progetto-a-x-1975.jpg
Pointillism,extracted/Pointillism/georges-seurat_view-of-le-crotoy-from-upstream-1889.jpg
Impressionism,extracted/Impressionism/gustave-caillebotte_yellow-roses-in-a-vase.jpg
Expressionism,extracted/Expressionism/amedeo-modigliani_portrait-of-the-painter-manuel-humbert-1916-1.jpg
Post_Impressionism,extracted/Post_Impressionism/grâÐ³â¬Ð¹goire-michonze_landscape-1977.jpg
Impressionism,extracted/Impressionism/mary-cassatt_little-girl-with-cap-sun.jpg
Impressionism,extracted/Impressionism/john-singer-sargent_the-cashmere-shawl-1910.jpg
Romanticism,extracted/Romanticism/ivan-aivazovsky_the-tempest-near-rocks-1875.jpg
Impressionism,extracted/Impressionism/frederic-bazille_beach-at-sainte-adresse.jpg
Realism,extracted/Realism/camille-corot_les-alinges-haute-savoie-figures-under-the-trees-1845.jpg
Early_Renaissance,extracted/Early_Renaissance/fra-angelico_madonna-and-child.jpg
Northern_Renaissance,extracted/Northern_Renaissance/jean-fouquet_the-coronation-of-the-virgin.jpg
Realism,extracted/Realism/frederic-remington_the-broncho-buster-1909.jpg
Impressionism,extracted/Impressionism/claude-monet_charing-cross-bridge-study-1901.jpg
Northern_Renaissance,extracted/Northern_Renaissance/hans-memling_standing-virgin-and-child.jpg
Impressionism,extracted/Impressionism/john-singer-sargent_perseus-florence.jpg
Mannerism_Late_Renaissance,extracted/Mannerism_Late_Renaissance/tintoretto_the-origin-of-the-milky-way.jpg
Post_Impressionism,extracted/Post_Impressionism/henri-de-toulouse-lautrec_monsieur-louis-pascal-from-the-rear-1893.jpg
Naive_Art_Primitivism,extracted/Naive_Art_Primitivism/marc-chagall_lunaria-1967.jpg
Impressionism,extracted/Impressionism/childe-hassam_ten-pound-island.jpg
Post_Impressionism,extracted/Post_Impressionism/vincent-van-gogh_kneeling-ecorche-1887.jpg
Symbolism,extracted/Symbolism/william-blake_illustration-to-milton-s-on-the-morning-of-christ-s-nativity-1809-2.jpg
Symbolism,extracted/Symbolism/henri-fantin-latour_the-birth-of-christ.jpg
Ukiyo_e,extracted/Ukiyo_e/katsushika-hokusai_title-page-is-decorated-with-a-lot-of-flowers.jpg
Impressionism,extracted/Impressionism/pierre-auguste-renoir_sitting-girl-1917.jpg
Art_Nouveau_Modern,extracted/Art_Nouveau_Modern/nicholas-roerich_vignette-for-book-n-k-roerich-1918-4.jpg
Naive_Art_Primitivism,extracted/Naive_Art_Primitivism/niko-pirosmani_the-white-bear-with-cubs-1912.jpg
Post_Impressionism,extracted/Post_Impressionism/suzanne-valadon_adam-and-eve-1909.jpg
Baroque,extracted/Baroque/joseph-wright_samuel-crompton.jpg
Northern_Renaissance,extracted/Northern_Renaissance/hieronymus-bosch_the-garden-of-earthly-delights-1515-3.jpg
Impressionism,extracted/Impressionism/camille-pissarro_the-saint-antoine-road-at-l-hermitage-pontoise-1875.jpg
Impressionism,extracted/Impressionism/camille-pissarro_on-orchard-in-pontoise-in-winter-1877.jpg
Ukiyo_e,extracted/Ukiyo_e/katsushika-hokusai_the-kazusa-sea-route.jpg
Baroque,extracted/Baroque/rembrandt_samson-at-the-wedding-1638.jpg
Symbolism,extracted/Symbolism/gustav-klimt_the-black-feather-hat.jpg
Baroque,extracted/Baroque/peter-paul-rubens_leda-and-the-swan.jpg
Impressionism,extracted/Impressionism/irma-stern_arab-1939.jpg
Romanticism,extracted/Romanticism/francisco-goya_brigand-murdering-a-woman-1800.jpg
Romanticism,extracted/Romanticism/john-william-waterhouse_the-charmer-1911-2.jpg
Impressionism,extracted/Impressionism/joaquâÐ³â¬Ð½n-sorolla_three-studies-of-head-1887.jpg
Romanticism,extracted/Romanticism/alfred-stevens_preparing-for-the-ball.jpg
Art_Nouveau_Modern,extracted/Art_Nouveau_Modern/eugâÐ³â¬Ð¸ne-grasset_la-belle-jardiniere-octobre-1896.jpg
Art_Nouveau_Modern,extracted/Art_Nouveau_Modern/frank-johnston_patterned-hillside-1918.jpg
Abstract_Expressionism,extracted/Abstract_Expressionism/atsuko-tanaka_untitled-1.jpg
Fauvism,extracted/Fauvism/fikret-mualla-saygi_unknown-title-5.jpg
Mannerism_Late_Renaissance,extracted/Mannerism_Late_Renaissance/agnolo-bronzino_st-matthew.jpg
Color_Field_Painting,extracted/Color_Field_Painting/olivier-debre_untitled-1956.jpg
Expressionism,extracted/Expressionism/edvard-munch_the-girls-on-the-bridge-1901.jpg
Post_Impressionism,extracted/Post_Impressionism/edouard-cortes_place-saint-michel-notre-dame-4.jpg
Impressionism,extracted/Impressionism/auguste-rodin_the-thinker.jpg
Impressionism,extracted/Impressionism/childe-hassam_rainy-day.jpg
